,unique_id,0,1,2,3,4,5,6,7,8,9
211,41339,-7.192746,0.025180638,3.4751704,-0.366566,2.6357098,5.151604,-6.382509,8.041155,-6.1497593,1.833928
212,5233,-6.934502,-2.0571508,-3.5269196,-2.0948822,7.495429,-1.0926673,-11.2154875,3.182642,0.4833857,15.67419
213,720,-8.21512,4.2643347,-1.0664433,-0.6168265,-2.3406925,-3.7635193,-6.148196,1.5047517,13.376036,4.2217636
214,20189,1.717402,-2.4009714,6.1414976,-0.14127582,-4.6873455,-1.8747355,-12.709954,13.965476,-1.8331538,2.963987
215,21414,-2.4205427,2.0091887,17.56089,6.876214,-6.363244,-6.5868244,-13.082777,5.9278517,2.404581,-5.114663
216,57386,-1.8993814,-1.4212968,-1.6008164,-0.091799736,-4.8724046,3.939753,-11.6069,18.536026,-1.8585281,2.8607495
217,17887,-1.4295881,0.78385407,3.8172336,3.0854623,-5.441902,0.92638385,-13.472582,16.547188,-6.6455517,4.315188
218,8032,-6.132677,12.417649,-2.2004359,-4.065943,3.2903013,-1.3568511,-2.7824402,2.0459526,0.87565935,-0.8101522
219,54150,0.6664652,-3.992214,-4.4990416,-2.956829,-0.011169627,8.831036,18.753986,-15.245905,2.9363074,-3.9900012
220,30075,0.40335885,-1.4007802,18.526852,2.424971,-0.938567,-5.910351,-4.527877,-0.67123646,4.792994,-10.276152
221,9581,-9.142252,-6.77011,-6.6601667,-3.6623304,4.3590946,27.818176,-1.532989,-8.815386,5.9107666,-3.0056612
222,45010,2.389562,-2.6271918,-3.2381778,-5.074974,-1.8703371,4.941415,17.946636,-9.327869,4.5058603,-6.301
223,46026,-3.2032752,8.507799,-0.8254272,-4.046556,3.744871,-0.039402828,-2.0339575,-0.11303727,-0.16279665,-0.761299
224,13020,-2.4954157,-3.8193924,-4.355448,-1.2656024,-4.0032663,11.122982,22.375137,-15.746757,5.617882,-6.644258
225,3794,2.2255075,-7.5677323,-3.9030883,-9.452736,7.307896,2.2571938,10.916075,-3.650329,-1.1802701,3.4905167
226,49553,-4.994901,1.2184205,0.6999014,-0.010630786,1.2498494,0.94545805,-13.708533,16.001562,-3.5200434,3.642723
227,26825,-11.402971,-5.819923,5.6411,24.574652,-11.61481,2.8884583,-11.299644,8.128542,2.8130722,-2.1228836
228,55533,0.24141362,-1.9872339,-0.6352583,-6.9367533,5.027813,3.1507096,17.69178,-12.743777,0.1710495,-2.2446291
229,22189,-8.806698,0.5814206,-0.8149241,-6.455891,18.349817,2.4438915,-11.141521,1.5550007,0.104522854,5.2744265
230,47719,-12.5427885,-7.152556,4.6802073,8.812747,-4.1016817,2.350645,-7.789296,-3.6277366,22.433262,-1.8359743
231,49638,-10.172482,0.70810235,3.5547957,14.736319,-8.0741,-0.7790048,-3.3949156,3.5200984,3.3388848,-2.5529149
232,52850,-4.1904144,10.347556,-0.093189105,-3.0662713,3.8408582,-2.829214,-1.7765088,1.806232,1.2978128,-4.0000763
233,28754,-17.031929,-4.182507,-2.6797593,-1.937659,13.320521,-1.1792089,-18.408983,3.8438754,6.7076087,21.236696
234,11478,0.7780821,-3.9790356,-0.6635244,-0.4722708,-4.4593167,1.9370906,3.1277862,-8.3682995,14.403607,-1.1006573
235,36384,-10.512709,2.4790516,1.6113476,-8.30168,22.884949,-0.61706877,-18.961138,4.0616336,1.9381772,5.41107
236,31813,-6.7004113,7.4333477,20.533226,0.291102,-1.300652,-5.173889,-0.65617234,-6.0644097,1.9751571,-8.7806635
237,29814,-3.9968762,2.9128802,-5.2146587,-2.5743024,11.170553,2.003298,-5.5673027,1.2256615,-3.096777,3.5694988
238,53795,-9.277922,-4.3886557,-8.942026,4.042951,-1.0104786,20.604076,0.55882424,-13.2813,5.2612653,5.3104053
239,56437,-9.3011465,-8.569324,8.407761,22.210602,-10.58139,7.9052653,-16.317324,-1.1950728,7.894019,2.1693618
240,37916,-12.238035,6.237435,5.4125614,-6.5139465,21.313461,-4.2984576,-15.938848,7.7382317,-0.3963888,-1.4609028
241,34654,4.4031954,-5.8184342,-8.319447,-10.079306,0.061721608,5.6931047,18.577625,-2.5357404,1.1348732,-1.7116288
242,13326,-5.781104,-6.563269,-2.461621,-2.6154823,6.1887817,0.35437822,-11.388577,5.488741,-0.1869156,17.814734
243,14299,-3.1128933,-0.35690504,7.2651587,0.69414073,-7.440501,-4.4375963,-14.3062105,16.040146,3.389275,3.0765781
244,29060,-5.4736886,4.8914256,23.291786,4.5233283,-4.0388875,-12.556687,-8.1993475,-0.468615,5.3161,-6.547466
245,34302,18.90401,-11.370809,0.922001,-3.755767,-10.647145,-2.3052998,1.9179945,-2.9512167,6.62603,2.8650777
246,18086,-8.002329,-1.2455938,7.9685636,6.151323,-3.7382882,-11.515138,-11.054923,21.014774,0.66680765,0.4124197
247,10589,-6.369083,-2.6623948,-7.9655027,11.845298,-5.618636,24.47619,-2.9974115,-6.9689484,-2.0221188,0.42057195
248,28407,-6.728332,6.7215633,17.650608,2.5697286,-7.2183795,-7.846407,-5.278345,1.4924926,5.317593,-6.701119
249,26721,-1.4785609,0.10983199,6.093045,1.9172451,-8.241576,-1.5772374,-10.228451,14.219147,-1.9807764,2.6782284
250,35391,-3.5696259,5.762814,3.1144693,-4.1047144,-4.9572854,-1.7719069,-10.683867,13.044106,1.767759,2.064129
251,22245,16.728653,-7.6340365,2.6918714,-6.9376907,-0.5258356,-4.4650345,2.8486068,-7.964716,3.077135,3.9849408
252,11393,-11.164677,-7.4658732,-12.603196,6.2549973,3.766414,24.310635,3.2655911,-14.167982,3.1082768,5.0429664
253,21069,17.277325,-6.269632,1.5837322,-5.5396347,-3.525919,-2.7947025,0.21284741,-3.279901,0.653087,2.7659605
254,51159,0.4821848,-2.092582,-6.428181,-5.657902,3.6261728,4.634165,16.212883,-10.536692,0.41434148,0.95966375
255,30954,-8.036471,-2.0777135,-1.476925,-7.5637884,24.758196,-2.4012098,-4.0391355,1.6063055,-0.62091243,0.6193422
256,21667,1.2251674,-3.4773185,-4.2181087,-2.1195626,-2.9204006,9.0799,21.782692,-15.372586,3.9378805,-6.8930798
257,11735,-4.0933166,12.376927,1.5303321,-5.6806803,3.0733988,-4.472161,0.2294442,0.8161386,2.1221778,-4.78101
258,7719,-1.1013367,-6.13903,12.377701,2.8583798,-0.40746266,2.7284207,-4.731387,-8.39324,11.452892,-5.405643
259,58698,-2.6506867,-6.2694077,-4.3906794,-1.5031435,6.115475,0.286757,-8.688868,5.3176584,-0.37328163,13.475744
260,51849,-8.491295,2.374919,21.213425,4.24224,-3.829702,-0.14830814,-8.555098,-4.3812537,4.123515,-4.2602887
261,49922,-4.7970705,-9.241365,-3.2803125,6.672849,-5.946926,16.46078,-2.2441807,-9.3078575,4.7440686,7.049793
262,21778,-0.2501888,-8.508748,5.9337087,2.3946235,-9.461284,-2.148955,-4.862324,-4.9405313,23.493902,-1.5315393
263,52884,-4.901029,2.9294949,3.1518757,-0.9371092,-2.2278252,-2.5173392,-3.2688274,-5.154649,13.459013,0.4800302
264,35140,-2.7652707,-0.9141969,-2.7725897,-2.643599,-0.008017793,6.6422405,13.619618,-12.140808,5.3756337,-3.8451164
265,3461,12.051992,-2.9362211,5.369796,-5.1881275,-3.0357456,-4.303726,0.4907356,-0.17966662,3.6776056,-3.714554
266,56766,16.24432,-9.731696,-5.5399523,-8.325259,-2.151324,5.2500486,6.166877,-3.2418575,1.5503048,0.36648503
267,41604,-5.7692103,-2.9658606,0.4674615,0.3249541,6.3057756,2.0971355,-12.515421,17.017094,-5.6630487,1.6648427
268,45711,-6.3551817,-4.0086923,-7.486452,9.271598,-4.5021195,21.516535,-1.3238845,-9.316246,4.107835,-1.2402097
269,44883,14.675248,-1.9596493,5.447156,-6.759538,-2.7097924,-3.503915,0.045978487,-3.8689408,2.4949188,-0.7883318
270,58063,-7.2682085,5.4358172,24.832497,3.9888,-2.2399373,-13.050134,-9.371446,2.6923761,2.8062348,-7.1083827
271,42769,-3.4065714,12.614527,1.8144114,-6.8674984,1.7822784,-2.8860617,0.75790364,-0.35600144,1.1275321,-3.2311969
272,25967,0.6453598,-9.87569,-11.514292,1.6280255,-7.75609,26.928051,-5.534464,-7.7203665,13.651661,0.19423369
273,36177,2.6950374,-3.0169394,-4.628341,0.10286313,-3.779844,3.8999796,-8.792232,20.254871,-5.625885,1.462159
274,2471,-5.0862403,-5.570647,-0.14129017,-1.9196866,5.6208115,-2.5400615,-11.75245,4.6414347,4.1900697,13.22402
275,12996,-1.8765829,-4.749321,-13.420675,-3.8520527,-2.401908,20.478508,5.644956,-9.963281,7.5167723,2.1817703
276,9574,4.332411,-3.234443,-3.6412861,-12.907342,2.91131,4.0122685,14.634374,-9.067936,6.851008,-4.015017
277,29580,-7.861416,-8.757467,-6.418494,-4.244595,8.055483,2.3062768,-14.865987,8.17889,6.802518,18.22669
278,3550,-11.789947,-4.712293,4.2511096,25.160105,-13.6487465,5.489639,-5.621922,5.413834,3.0919569,-4.3287907
279,35611,-6.2448344,-7.2757573,-5.1202955,10.867426,-6.2514,19.315334,1.2127128,-9.461979,5.059953,-0.10938922
280,28555,-5.776854,4.648868,20.8598,4.1357913,-3.667638,-12.112308,-5.5621223,4.480686,0.012855202,-5.8465037
281,48535,-13.792107,0.6473227,3.9892645,-0.26843613,15.307656,-3.0613194,-7.245361,4.392775,7.714737,-6.2918463
282,21935,-11.556635,-0.98710805,-6.5141144,-10.161417,25.240686,-0.04829739,-11.61482,1.4657758,3.7557158,9.779608
283,12876,11.403252,-3.6956627,-1.3557166,-9.43845,-5.6888113,5.330574,19.009228,-8.19083,2.3908079,-6.888758
284,3951,1.7044501,-3.3514245,3.4889023,0.16398317,-6.3296127,2.1257033,-13.418798,14.8293915,0.047680527,4.6736073
285,17913,-5.4398646,5.239177,1.4808044,-6.999071,24.544046,-5.765543,-4.6834917,0.5488922,-0.7717024,-6.8998847
286,43492,-10.17917,-5.8762603,3.0193667,22.773148,-9.07094,0.5846615,-9.896033,6.4830103,7.816146,-4.731941
287,16824,-0.6190023,-1.7263296,4.1099596,0.70870644,-4.8127904,-4.2026243,0.67192584,-12.460411,23.174376,-3.6812038
288,8221,-1.5255625,0.15732116,6.6128035,-2.3813205,1.1476158,-6.176341,-3.3230786,-12.491873,19.11906,1.1196777
289,12406,-0.69639605,-7.176389,2.9469795,-4.271535,5.393771,-2.7932491,-4.4433026,0.94967014,0.2619286,9.309544
290,37316,-3.8897552,-6.6401887,-0.5810021,-1.1810813,1.2955183,-1.548095,-6.4909253,-0.9049451,12.023993,7.601997
291,6358,-0.86690617,0.28097397,-4.8689547,0.99480087,-0.7923102,4.6327386,-13.80056,14.950647,-2.9879456,4.961168
292,57743,-7.116988,-2.7357914,-6.5827074,6.475108,-2.4300005,18.154404,6.427203,-12.623064,3.7154188,-2.873947
293,53128,-3.223229,-5.637044,3.0961041,-0.8513898,-6.085729,-2.0188022,-1.1657243,-7.0504866,21.277323,1.5287551
294,52443,2.745787,-1.4918809,0.08226584,1.1740279,-5.213477,1.0162847,-11.50109,16.476831,-2.098406,0.93829775
295,35556,-10.637745,-7.9220653,-4.7303996,-4.8643637,12.908893,3.1416717,-15.287978,2.444024,5.636959,20.233652
296,26892,-8.82066,12.518937,1.7196369,-1.6239932,4.8145933,0.10750879,-5.174009,-0.14624037,1.2410002,-4.5329146
297,25035,1.083426,-3.8501804,-3.2389677,-2.2166066,-3.2291532,7.5394535,23.508717,-13.836676,3.1842213,-7.1749053
298,2218,14.46736,-6.810557,0.55462086,-4.870644,-5.4532795,-0.5606048,6.462308,-7.355115,5.284932,0.36304656
299,37882,-2.1518798,11.33544,-1.7476386,-3.532682,3.2655752,-0.45211816,-1.8623157,-2.75487,3.4408884,-5.590182
300,24248,-10.67656,-5.912568,3.860843,24.672724,-9.834015,5.3438053,-7.3290777,0.13570245,3.3686483,-3.1069286
301,33469,-0.01083198,3.9522505,16.01401,4.3267126,-9.243873,-4.64362,-14.550328,8.764674,-5.60325,1.1582409
302,25953,15.796315,-9.993579,-0.64930046,-4.5055075,-5.6208897,-2.336011,1.2444348,-5.2656956,8.867462,2.8116314
303,23874,-7.2951922,-10.531762,-6.976538,9.855186,-11.861526,19.189363,-2.1341279,-0.25387555,3.2066367,8.857738
304,5059,0.65437263,-0.7342101,1.3965905,-1.7022877,0.6382434,0.58957034,-11.817067,12.419851,-3.9359927,3.8277671
305,59701,-1.0725014,3.556071,-1.4788102,-6.618056,2.7899117,5.190282,5.3741293,-7.0293884,6.375105,-7.2839336
306,16092,-6.854548,-0.23279268,-7.337852,6.421427,-5.867623,15.352813,-0.0025835037,-8.663465,7.031149,0.5306623
307,51054,1.0266247,1.6853194,2.1890533,7.112295,-3.5991077,-0.17484848,-10.415212,2.9151518,-2.2928822,3.8734288
308,55065,17.0252,-7.409117,0.8930317,-9.276153,0.7719731,-5.269371,1.7408462,-6.7068825,4.969035,4.8615327
309,29181,3.3079443,-2.0214252,7.8282013,8.430754,-11.04807,-0.803967,0.5531201,-9.3799925,9.282642,-2.3898253
310,10546,-3.9896193,-9.602,-8.007029,0.42585093,0.63876694,28.045984,-6.025427,-11.012856,8.300582,2.842644
311,3787,-4.0816045,-9.283778,-5.946925,-2.5159545,5.9819136,2.523583,-11.083602,5.631383,3.1179018,17.196684
312,27144,-1.7773857,0.2432434,0.67161435,4.395902,-8.250995,-1.5173428,-14.388242,21.429678,-1.9601629,4.421763
313,4264,-8.884347,-0.98038083,-2.695124,-5.4316196,13.165662,1.6571052,-0.26760787,-3.2292635,2.5884533,4.7519403
314,27348,-2.3150935,2.37002,3.6528833,-0.6917263,-0.577272,3.603967,-6.5448484,-7.4442663,14.600813,-3.619828
315,30418,2.6697106,-10.950657,0.69311726,6.954383,-1.6867317,-1.6380992,6.784587,-14.81274,17.175196,-2.4180276
316,39584,-3.5200415,-1.2005167,-3.4071975,-10.284209,17.59644,1.8868005,-6.048145,-0.15930931,-4.3675647,8.75692
317,53148,0.025977166,-0.029989302,7.293254,2.5963447,-3.3709133,2.2494812,12.173249,-12.851202,7.24088,-13.527342
318,27980,-13.138258,-2.0999355,-7.3604527,-6.6006336,20.829794,2.8469658,-12.715064,5.795334,0.91154444,10.687247
319,54329,-3.8055382,10.690911,-0.22974287,-5.0896654,2.5754325,-0.9919908,0.52136004,1.5011753,1.4076735,-5.088177
320,40825,11.511282,-2.1586008,8.154461,-4.810397,2.9619355,-8.106366,4.465328,-7.315376,2.3927016,-2.9188151
321,54888,-10.837745,-1.1750484,-1.1513635,17.138988,-1.166515,11.474064,-5.5891976,-5.7698164,1.4607066,-1.1662744
322,19537,0.4013466,-6.3094172,-8.821544,-5.3050213,6.476744,0.29105425,-7.2787447,5.3088474,1.248114,14.607425
323,57634,19.221542,-11.659623,-1.916726,-9.942259,-7.1008043,2.4026234,4.5378246,-3.0598836,1.1850723,5.1426163
324,36392,-4.6339483,-0.004494965,-7.632823,-5.3293557,7.476383,1.3131782,-8.382825,6.493323,2.2916944,9.150843
325,48932,-3.026301,-4.7092457,4.594987,17.850393,-14.501818,6.889388,-6.667465,0.62869376,0.8358649,0.47747055
326,50478,-4.3220024,-2.0994418,21.668201,5.530511,-0.57195836,-8.564953,-11.109122,1.3373733,6.347783,-5.605827
327,52015,-9.133932,-2.5062797,0.46747223,-11.080069,25.896038,-2.0401738,-8.530469,7.014886,2.4431944,-1.6153058
328,35078,-5.7946253,-2.340377,-2.406951,-6.824385,16.488869,-7.109123,-0.7178596,3.8998282,4.873369,1.1179012
329,33212,-9.877072,-6.1808085,-6.0270724,-2.300901,9.502095,1.7702904,-8.9400625,0.6792621,4.8820844,17.37577
330,965,15.272244,-0.95921475,5.382595,-7.7170143,-2.169234,-3.244298,1.902195,-7.0058136,4.3071103,-0.80610514
331,33840,-4.968623,-1.3922932,-5.04162,14.231062,-2.7791946,10.028829,-1.9947157,-2.8193147,-0.97024286,-2.4292715
332,12398,-1.8756015,-0.82993025,-7.560289,-5.965717,15.330095,-6.6667423,-4.456742,3.501905,2.242797,5.892607
333,49547,-6.7739186,-6.2635207,-6.72885,-5.345657,9.773702,0.008242622,-14.288936,9.64836,4.1072607,15.825151
334,35517,0.314137,-3.873617,-4.8821497,-5.4173226,3.316581,5.0402412,17.358223,-11.860309,2.1441207,0.055332564
335,27778,-3.967942,-8.708421,-6.4943485,3.3497272,-6.260338,16.304659,0.8794721,-1.4300085,3.3085704,4.615479
336,41638,-2.4780378,10.501643,1.3241009,-4.142743,2.443494,-0.45192856,-1.8232274,-2.5132098,2.1991847,-3.9955695
337,10103,-9.235533,1.0623057,-3.7921193,-4.8253345,15.253298,0.6961514,-7.879225,3.3674955,1.9642667,3.0042703
338,33243,-3.777303,13.201248,2.6836197,-4.8416977,3.8007617,-6.008374,-1.7113001,-0.62708855,3.0809987,-4.44358
339,22205,-3.3260965,-7.0843215,-6.00444,2.6720479,-11.764438,14.500225,6.4552455,-0.74999046,7.543747,-0.9014121
340,42416,-5.1192365,6.93916,3.653613,2.5875888,-5.628465,-4.6829853,-11.335592,12.969423,-0.9189435,3.6724036
341,7012,16.556082,-6.125211,5.30881,-8.434784,-2.378251,-5.639377,4.086571,-5.3461556,4.1182795,1.963327
342,55067,-3.0426607,10.712385,3.0544515,-6.257579,1.9151081,-3.7758615,0.5492683,0.20631362,2.3825545,-4.237428
343,23221,-12.008422,-3.9089901,7.4473224,25.055109,-17.600824,6.070632,-3.223814,3.6244292,6.1480303,-8.353878
344,4885,-7.669563,-5.30515,-14.131591,13.4913025,-8.60664,26.681076,-1.5937891,-8.617689,3.2518313,3.2583466
345,6320,16.077263,-6.023464,-2.3036792,-7.6679974,-1.9476697,-2.1872454,4.0850377,-7.3715343,6.113385,1.1396142
346,5137,4.0346184,-12.817245,-6.89811,-3.5058267,1.869774,-0.24100433,-3.0924242,1.5255004,2.5864582,16.517382
347,34121,0.6599315,-1.1670642,-4.045063,-2.5877447,4.4895086,1.6710067,15.22483,-10.962498,0.665346,-1.276322
348,46207,1.9653987,-1.9967425,2.057701,-5.2198205,3.4564342,2.517799,16.643173,-12.353547,1.0902382,-7.3274865
349,57121,-3.9812014,-9.064439,1.2638613,-3.7502282,1.0766929,6.54834,-1.9319994,-16.875534,23.715988,5.410892
350,20365,-3.2030647,11.991848,2.9590573,-5.5072403,2.3222141,-5.3829494,-0.019684732,-0.25733078,2.2044787,-4.143848
351,38574,16.178925,-12.186662,-1.1263093,-2.4680846,-10.018028,-1.6531138,2.5280066,-2.9433603,5.1791286,7.4983807
352,52873,-6.7092595,0.96813846,-8.851156,-10.060123,13.470092,6.712415,0.980553,-4.533782,10.975414,-1.6219524
353,14538,-2.683137,-0.12533766,-4.1163273,-9.119589,16.030527,-5.3013973,0.081193686,-3.4111376,3.360591,4.413135
354,17556,3.3274367,-1.4373345,-0.4437438,-1.487468,-1.8607358,5.604761,17.244223,-16.037891,3.0602198,-7.8536124
355,39100,-12.076285,-2.0587919,-0.42836556,22.825827,-3.4377167,8.376042,-11.088709,-4.1490507,2.2985954,-1.3068107
356,27900,16.92064,-5.271833,0.6094886,-6.3468437,-7.1344957,0.6678767,4.2864175,-7.493248,8.725573,-1.3021964
357,10529,-10.060801,-10.204699,-7.6346474,-2.2858586,7.4187393,3.2615676,-15.268423,7.846456,5.3618407,22.71058
358,58579,-3.624212,0.6969085,-7.7799253,-5.191148,19.187376,-1.3338803,-6.232047,-2.164243,-0.12504146,6.7973657
359,17149,20.173319,-9.755061,-0.93494165,-8.078477,-0.8042845,-1.4454737,4.521754,-12.728409,8.991208,-0.1372684
360,43504,-13.311807,-0.2689808,-1.7047967,3.5896263,-0.3600586,4.5912504,-6.9789133,-0.57516396,15.036842,-0.84463155
361,15200,-1.8619223,-2.5895822,3.729749,6.5647693,-9.796501,0.6191917,-10.443799,18.158508,-4.1582937,2.2796443
362,48767,0.9243079,-9.110755,15.891838,1.6693587,-3.3309412,1.730333,-2.187214,-0.37290066,1.943981,-4.652305
363,32094,-12.027126,-1.7313793,-4.4441204,-6.053399,20.856956,-2.0541825,-12.739157,0.51945204,6.177994,11.511084
364,53004,-3.9970255,8.906238,0.77268517,-2.5822372,2.0487626,-3.2874951,-2.2387877,2.7282856,1.1589278,-2.361478
365,41696,19.531593,-10.40204,-0.6508945,-5.7269444,-7.459276,0.9725008,4.4632797,-7.2176366,3.1982565,1.9346169
366,24895,-3.8665285,11.281175,-2.0247068,-4.080457,3.3182743,-1.3475945,-0.8016956,1.2322892,-0.005545944,-2.5803769
367,37541,-11.458857,-5.7728,-1.9435948,0.3245867,6.460705,4.4850216,-16.29227,7.873219,1.2063969,15.873045
368,41680,-10.387749,2.3832762,-10.31225,-2.2590365,13.322135,3.1724834,-1.8678238,-1.2366663,-2.4303772,9.890858
369,8262,11.316535,1.3622415,3.685445,-6.695345,-2.742716,-1.404818,2.7416065,-3.59404,0.9012233,-3.2226155
370,15848,0.084680945,-4.4246545,4.1998653,13.575531,-9.017711,4.1324806,-2.7597823,-0.50456625,-1.9522878,-3.7483084
371,40945,-1.4165168,-1.2143807,8.524237,1.8957479,-11.031278,-4.7194233,-3.5983334,-7.1837163,24.006374,-4.612795
372,39788,15.343408,-10.030215,-1.0312575,-5.703644,-4.0453744,-0.4328618,4.9153214,-4.3961926,4.3555937,2.3214767
373,54985,16.251858,-9.427737,0.17747797,-5.9178987,-4.3961687,2.1175578,4.6546593,-1.4308025,-1.0739697,-0.87136734
374,3302,-10.243883,-4.8766856,-5.495706,0.082224905,5.715929,1.9631922,-14.521574,4.9483905,2.7120574,20.533478
375,10696,-6.58076,-1.8307934,0.74863446,20.172056,-9.732049,1.9656343,-1.1456685,0.42656308,1.9135822,-4.7092853
376,48216,-3.8539147,0.103277564,0.29098144,-9.674692,19.72003,-1.5230353,-4.009885,0.78349715,-7.152023,5.6341586
377,26551,6.566561,-0.4208148,-3.3984845,-8.11976,1.1271999,1.6873293,18.45575,-9.284481,0.70189345,-6.0814376
378,52942,0.68859273,-5.759751,21.489159,1.7226174,-2.9020941,-4.9266443,-5.2958736,4.880669,-1.0406157,-7.482983
379,56753,-11.169239,-5.079247,-1.0145526,-0.5746407,7.013459,-1.3352996,-15.578127,7.15223,6.1381106,14.47653
380,34409,-11.348326,-3.2260425,-8.824662,-6.3465843,21.781805,1.2824805,-9.957377,4.5717554,2.9339964,9.951942
381,39759,3.0814068,-3.801121,19.234035,1.643888,-1.1983804,-1.9799544,-4.8114386,-3.526721,0.94799364,-5.9566636
382,20930,-2.3303208,5.2000327,12.407396,2.3687358,-5.8555355,-3.3144379,-8.810751,0.49329454,9.114888,-8.360532
383,39623,12.468255,-7.269914,-0.7252816,-7.154973,-4.558833,-0.030459031,5.4047556,-1.0168042,3.3153906,0.019009613
384,51671,-5.351931,13.571527,2.3640907,-5.7254596,4.9742374,-5.902481,-1.5041306,0.73347086,1.9304904,-3.4489732
385,19992,-5.8868227,-3.3736465,-5.4409533,-1.505393,7.422223,0.5741396,-9.082105,1.9057977,2.0612435,14.610617
386,16418,-6.4370956,13.189835,0.14643468,-3.3659954,4.8318624,0.78189576,-0.6756955,-3.6363895,2.1025624,-6.562097
387,43001,-8.952051,-5.479427,-7.3171515,4.194367,7.5246186,7.5664654,-2.9251432,-0.38854665,-1.1517023,8.11821
388,17018,-8.629507,2.9242702,-4.7822266,-4.169826,17.0372,0.5603183,-7.9982367,0.5669605,-3.3192077,7.3305697
389,23416,3.9686651,-2.448067,-2.30843,-6.7638807,-0.14149912,6.3891573,21.294718,-14.325393,-0.37717757,-4.630048
390,47578,-9.575716,-0.4434225,19.283474,5.1844063,-5.789303,-5.8329086,-9.203707,0.0133512765,7.3254704,-0.18014511
391,51160,-0.29445872,-1.3171275,6.3778253,1.4233983,-5.249517,-5.5033383,-5.0867453,-13.0545845,26.489357,-2.7858732
392,9674,-2.9201412,9.810588,2.9885514,-4.683321,0.5976944,-3.1381707,0.13605994,-1.087229,2.6196308,-2.6495097
393,13247,-8.06683,-3.9352963,-9.315645,-4.426261,8.858794,0.6925217,-11.825933,7.8814993,5.704769,14.801221
394,2328,-0.14196107,-8.414581,-1.8551143,4.7243853,-13.031566,18.797186,1.3380494,-9.779902,8.264181,2.356012
395,9144,2.1338835,-9.465547,-4.1122503,-2.2218938,-4.2591796,11.758,19.772028,-14.415092,5.3917913,-3.6741264
396,33907,2.4626238,-6.3100877,-9.262964,-5.239915,3.7494988,-0.46692598,-5.495292,6.518475,2.438715,12.363266
397,37448,-6.0473723,-4.1791797,-6.9344053,1.9565179,-0.60840553,15.092118,-1.2211621,-3.3998399,-1.049733,7.2222276
398,37569,-1.2320561,0.8207601,-1.643248,14.550965,-6.672875,9.415099,-12.103179,-1.3265629,2.8288214,-3.7353294
399,56174,11.350065,-6.0323925,-0.8447019,-0.58474976,-3.4962716,-0.3733989,3.230577,-7.032729,3.2153304,1.731631
400,7064,4.0043097,-5.7750425,-1.2697061,-3.274403,-0.27818435,5.6451735,21.979908,-13.569121,0.29970303,-8.210716
401,10282,-4.750148,-5.928091,14.510751,17.191975,-17.264791,-2.9995708,-0.7172584,-7.9500303,19.564169,-8.613021
402,44818,-9.21431,5.532509,8.986006,7.5618854,-10.133477,-4.2751284,-19.552944,17.424194,3.4233022,2.1073763
403,6011,-5.803976,-5.44558,-5.8218513,6.573304,-4.260852,23.473772,-5.9223104,-7.1074343,10.381134,-4.6410365
404,31170,-8.467409,-7.8763213,-5.9830546,0.27628726,7.892934,2.386691,-14.546568,1.9798719,6.434343,19.390877
405,38364,18.54342,-8.6169615,-1.0041002,-6.8158474,-8.250391,-2.8939147,4.6490774,-4.0062695,6.9313326,0.22195771
406,21594,-6.551791,14.3518,-0.3536131,-3.560111,3.2945273,-1.7741657,-3.5606694,0.35338837,1.7672664,-3.28968
407,41377,-4.8499074,1.3160858,-9.31457,-1.4394026,8.33291,-4.725852,-3.2389593,1.6227118,2.4632506,9.827988
408,11147,0.6900149,1.9876812,21.381107,1.2597871,-6.3452125,-5.9117785,-5.864672,-4.9920917,5.9146643,-7.17993
409,50504,-2.7018452,-0.27992374,27.557537,4.877288,-3.8864145,-8.342612,-4.815137,-6.5250444,4.53211,-9.426405
410,6382,-11.810155,-4.5609975,-1.4655465,-2.12498,5.2635956,-0.6039665,-13.182506,4.434388,7.814419,16.326849
411,3327,-1.4536223,4.1967053,-0.046584945,-1.7361171,-2.0735395,3.140767,12.834973,-9.738534,4.0037627,-7.613571
412,13946,-5.192617,-5.385842,-6.6477203,0.96556205,-3.6097941,17.56248,-3.8163307,-3.8134212,2.170685,9.104678
413,1130,-6.925174,-8.988749,2.6760976,28.80857,-19.22311,7.705782,-0.5437637,-1.3942816,7.272569,-7.503724
414,14772,-2.0646553,-5.9248962,8.949592,3.1245956,-12.067382,-4.3425035,-8.981532,-7.0678897,28.213213,0.8670784
415,2807,-1.4439216,9.113525,0.37058714,-6.800205,2.0700438,-1.4529008,-1.4834428,-0.55738884,1.2823962,-0.06849704
416,56403,-5.9273424,7.3519945,20.524666,2.9357345,-2.9131074,-10.551092,-6.343558,2.7197318,1.290834,-8.190411
417,47477,-8.512098,-4.9717155,6.2674413,-5.9293365,17.217281,1.7861646,-6.182183,2.891303,2.3517752,-4.082138
418,19379,-2.7259083,1.422436,1.2070748,1.944427,-4.071734,-1.0448722,-18.503876,16.42143,0.7923058,5.478811
419,31998,12.522968,-5.433236,-5.422545,-6.1210284,-5.184042,8.811326,19.353912,-12.9843025,2.8798864,-9.386199
420,57032,1.9621373,-2.498943,2.6674516,6.64421,-9.0837345,1.0038902,-15.736373,18.804062,-4.269518,4.40346
421,53008,-6.9100575,6.800427,19.970573,3.8058915,-8.28264,-5.9468293,-6.0030785,-3.31281,3.0333037,-3.3579273
